ID;Name
676807;AWT 08H H4AUG/2001/139 (0-3101-01-0155848-02-02)
676862;AWT 44BE H4AUD/2004/112 (0-3101-01-0155859-02-01)
676872;AWT 03BD H2ouH1/11.4/2014/2970/JEZ (0-3101-01-0157105-02-03)
676877;AWT 03AD X1/14/2014/101/BFM (0-3101-01-0192840-02-01)
676892;AWT 52C/43BC H3ouH1/9.2/1976/1104/HL (0-3101-01-0192842-03-08)
676912;AWT 17N H4AUG/96/112 (0-3101-01-0155186-02-02)
676917;AWT 20N H3U/96/175 (0-3101-01-0155187-02-03)
676932;AWT 33BN H4AUG/91/3 (0-3101-01-0155190-02-01)
612138;AWT 69BH/08AH EUH4/2014/3210/1-1 (0-3101-01-0612867-02-04)
612193;AWT 10BE P500/2017/5/1-1 (0-3101-01-0358165-02-05)
612713;AWT 21AJ/22J EUH4/98/405/2-2 (0-3101-01-3551161-03-05)
612718;AWT 21AJ/22J EUH4/98/391/1-2 (0-3101-01-3551161-03-06)
612728;AWT 21AJ/22J EUH4/98/404/2-2 (0-3101-01-3551161-03-08)
612778;AWT 21BJ/23AJ EUH4/98/390/1-2 (0-3101-01-3551165-03-08)
613530;AWT 19BI F4U/1992/61/2-1 (0-3101-01-8111833-02-01)
613565;AWT 44I F4Up/2008/540/2-2 (0-3101-01-8112332-02-02)
613570;AWT 33E F4U/2013/785/2-2 (0-3101-01-8112424-02-01)
613575;AWT 33E F4U/2013/758/1-1 (0-3101-01-8112424-02-03)
613590;AWT 57I F4Up/2004/169/2-2 (0-3101-01-8112698-02-02)
613630;AWT 13F F4U/1983/406/1-2 (0-3101-01-8109964-02-03)
614346;AWT 22AR F5/2000/-6148/1-2 (0-3101-01-3551255-02-01)
614356;AWT 29R F4/1998/-6068/2-2 (0-3101-01-3551259-02-01)
614396;AWT 21BR F5/1977/-6061/1-2 (0-3101-01-3551265-02-01)
614406;AWT 02AR F5/1990/-6045/1-1 (0-3101-01-3551267-02-01)
614764;AWT 32AR F4/1996/-6071/1-2 (0-3101-01-3551230-02-01)
614774;AWT 11BK F5/1988/43/2-1 (0-3101-01-3551231-02-01)
614799;AWT 06L F5/1980/320/2-2 (0-3101-01-3551235-02-02)
614804;AWT 11L P300/1999/4/2-2 (0-3101-01-3551235-02-05)
614839;AWT 08L F5/2003/56/1-2 (0-3101-01-3551241-02-02)
615217;AWT 22BE F6l/1999/1062/2-2 (0-3101-01-8109316-02-01)
616180;AWT 41BI F4U/2014/3921/2-2 (0-3101-01-8113835-02-02)
616255;AWT 12AL/13BL EUH3/2002/107/1-1 (0-3101-01-8114664-03-08)
616315;AWT 24BI/27AI EH3/1997/119/2-2 (0-3101-01-8111811-03-02)
616325;AWT 24BI/27AI EH3/2014/3179/2-1 (0-3101-01-8111811-03-04)
616355;AWT 26AU F6/2009/159/1-2 (0-3101-01-8111817-02-03)
616380;AWT 34BE/46AE EH3/2016/05/2-2 (0-3101-01-0356152-03-16)
617399;AWT 26BK/25AK EUH4/1992/107/1-2 (0-3101-01-3551243-04-04)
617424;AWT 26BK/25AK EUH4/1992/67/1-1 (0-3101-01-3551243-04-11)
617484;AWT 53I F4Up/2007/269/2-1 (0-3101-01-8119110-02-02)
617605;AWT 202 F5/80/158/2-1 (0-3101-01-8109669-02-02)
617635;AWT 27AU F6l/2016/2/1-1 (0-3101-01-8114672-02-04)
617665;AWT 23BI/24AI EH3/2014/4568/2-2 (0-3101-01-8114696-03-02)
619849;AWT 13AE/12BE EUH4/2014/3705/2-1 (0-3101-01-8120444-03-15)
619894;AWT 15AI/16BI EH3/2015/454/1-1 (0-3101-01-8120452-03-02)
619909;AWT 15AI/16BI EH3/2014/4562/2-2 (0-3101-01-8120452-03-08)
619929;AWT 15AI/16BI EH3/1969/-1715/2-2 (0-3101-01-8120452-03-12)
620464;AWT 26AL/27BL EUH3/2002/154/1-2 (0-3101-01-8120329-03-03)
620469;AWT 26AL/27BL EUH3/2002/144/2-2 (0-3101-01-8120329-03-06)
620494;AWT 26AL/27BL EUH3/2002/118/2-1 (0-3101-01-8120329-03-12)
620660;AWT 36AL/37L EUH3/2002/157/1-2 (0-3101-01-8120488-03-03)
620730;AWT 12BI/13AI EH3/1975/-1703/2-2 (0-3101-01-8120681-03-08)
621183;AWT 428 F3/1979/-6037/1-1 (0-3101-01-8117061-02-03)
621203;AWT 440 F4U/1985/-6055/2-1 (0-3101-01-8117212-02-03)
621258;AWT 41AI/42I EUH3/2007/707/1-1 (0-3101-01-8117733-03-08)
621934;AWT 12AE F6l/2012/1522/1-2 (0-3101-01-8120420-02-03)
622897;AWT 21AL/22BL EUH3/2002/159/1-2 (0-3101-01-8120349-03-11)
622977;AWT 01AK F215/2016/003/1-2 (0-3101-01-0013958-04-15)
623681;AWT 07Q H2ouH1/11.4/2015/1654/JEZ (0-3101-01-0005518-02-04)
624411;AWT 94R H3ouH1/9.2/2015/1656-238/MI-OT (0-3101-01-0001510-03-06)
626257;AWT 04BK F215/2016/01/1-1 (0-3101-01-0014201-02-06)
626347;AWT 51AD F215/2016/004/1-2 (0-3101-01-0204481-02-04)
626427;AWT 212/201A EUH4/2017/8/2-2 (0-3101-01-0196807-03-15)
626567;AWT 51AF P500/2017/1/2-1 (0-3101-01-0155156-02-04)
626622;AWT 62K/63K EUH3/2015/1611/2-1 (0-3101-01-0612177-03-01)
626652;AWT 62K/63K EUH3/2015/1617/1-1 (0-3101-01-0612177-03-09)
626662;AWT 14S/39S EH3/2015/438/2-1 (0-3101-01-0177001-03-15)
626727;AWT 18E/19E EUH4/2006/43/2-2 (0-3101-01-8121859-03-07)
652923;AWT 61D H3ouH1/9.2/2005/48/Amurr (0-3101-01-0010955-02-03)
652948;AWT 34H H3ouH1/9.2/1995/690/HL (0-3101-01-0010032-02-01)
652988;AWT 232 H3U/1991/20207 (0-3101-01-0010145-02-03)
652993;AWT 841 H4U/2005/28 (0-3101-01-0010147-02-03)
653003;AWT 701 H4AUG/1992/1013893 (0-3101-01-0010171-02-02)
653189;AWT 206 H4/1979/-215 (0-3101-01-0010911-02-01)
653214;AWT 68R H3ouH1/9.2/1983/174/Jadot (0-3101-01-0010916-02-03)
653254;AWT 44BD/45D H3ouH1/9.2/1989/12/HL (0-3101-01-0010621-03-12)
653304;AWT 02BS H3ouH1/9.2/74/836/Chera (0-3101-01-0010628-02-02)
653319;AWT 2A X1/14/2007/1654-63/MI-OT (0-3101-01-0011934-01-03)
653520;AWT 24G/22BG H3U/1990/110 (0-3101-01-0011151-03-02)
653525;AWT 24G/22BG H3U/1990/106 (0-3101-01-0011151-03-04)
653671;AWT 222 H4/1979/-230 (0-3101-01-0010826-02-03)
653706;AWT 208 H4/1967/-761 (0-3101-01-0016233-01-02)
653726;AWT TO28 H8/1989/152/Jadot (0-3101-01-0016236-01-03)
653771;AWT 07BR H2ouH1/11.4/2008/2453/JEZ (0-3101-01-0010958-02-02)
653841;AWT 08C X1/14/2015/179/Amurr (0-3101-01-0013839-02-05)
653861;AWT 24H H3ouH1/9.2/1987/1960/HL (0-3101-01-0013852-02-01)
653966;AWT 12AC X1/11,4/2012/1729-84/MI-OT (0-3101-01-0013657-02-02)
654304;AWT 12AM X1/14/2010/08/Amurr (0-3101-01-0011435-02-01)
654344;AWT 28D/27BD H3/1983/-7919605 (0-3101-01-0011499-03-07)
654364;AWT 20AG/18BG H4ouH1/8/2012/1820-194/MI- (0-3101-01-0011505-03-02)
654505;AWT 04R/15R H4ouH1/8/2004/1076/JEZ (0-3101-01-0010980-03-04)
654625;AWT 219 H4AG/1998/140/MI-OT (0-3101-01-0011869-02-01)
654635;AWT 28BL/29L H4U/1987/84312 (0-3101-01-0011870-03-02)
654670;AWT 06J/05BJ H4U/1992/15 (0-3101-01-0011877-03-08)
654685;AWT 09J H3ouH1/9.2/1976/1067/HL (0-3101-01-0011879-02-02)
654690;AWT 11AJ H3ouH1/9.2/1999/2799/JEZ (0-3101-01-0011880-02-03)
654841;AWT 16AJ H2ouH1/11.4/2014/2973/JEZ (0-3101-01-0011830-02-03)
654961;AWT 08AS H3ouH1/9.2/1982/1883/HL (0-3101-01-0011908-02-01)
654966;AWT 215/0 H3/1980/-668 (0-3101-01-0011909-02-01)
655016;AWT 220 H3/1979/0 (0-3101-01-0014114-02-01)
655031;AWT 04D H1AG/2012/1343-65/MI-OT (0-3101-01-0014186-02-01)
655051;AWT 11AC H2ouH1/11.4/2005/2629/JEZ (0-3101-01-0014192-02-01)
655086;AWT 321 H3ouH1/9.2/1972/556/Chera (0-3101-01-0014224-02-01)
655186;AWT 206 H3/1971/-566 (0-3101-01-0011795-02-02)
655201;AWT 215 H4AeUD/1990/279 (0-3101-01-0011797-02-02)
655352;AWT 42L H4AUG/96/1484931 (0-3101-01-0013707-02-03)
655397;AWT 10AU H3ouH1/9.2/1998/1060/JEZ (0-3101-01-0013717-02-03)
655407;AWT 07U X1/11,4/1997/90/MI-OT (0-3101-01-0013718-02-02)
655462;AWT 11BW/15AW H3ouH1/9.2/1978/1227/Chera (0-3101-01-0011537-03-03)
655487;AWT 10BG H1/2012/1652-50/MI-OT (0-3101-01-0011545-02-02)
655492;AWT 11G H2ouH1/11.4/1965/182/HL (0-3101-01-0011547-02-03)
655527;AWT 08BS/10AS H4ouH1/8/2012/1820-178/MI- (0-3101-01-0010996-03-12)
655597;AWT 19AC/20C H3ouH1/9.2/1998/1287/JEZ (0-3101-01-0018921-03-06)
655692;AWT 01AL X1/11,4/2011/1998/JEZ (0-3101-01-0011887-02-01)
655697;AWT 01BG X1/14/2009/1654-155/MI-OT (0-3101-01-0011931-02-03)
655767;AWT 06AH X1/14/2013/50/BFM (0-3101-01-0011844-02-03)
655792;AWT 13 H4ouH1/8/1999/2421/JEZ (0-3101-01-0011928-02-02)
655837;AWT 34F/35AF H4ouH1/8/2011/1820-28/MI-OT (0-3101-01-0022941-03-03)
655857;AWT 38 H3ouH1/9.2/1999/1260/JEZ (0-3101-01-0011919-02-03)
655907;AWT 33AD/34BD H4ouH1/8/2006/1358/JEZ (0-3101-01-0018763-03-04)
655922;AWT 32AD/33BD H4ouH1/8/2006/2252/JEZ (0-3101-01-0018764-03-02)
656048;AWT 226 H4AeUD/1990/136 (0-3101-01-0011800-02-01)
656385;AWT 22AG/23G H3ouH1/9.2/1990/134/HL (0-3101-01-0011944-03-03)
656420;AWT 11S H3ouH1/9.2/1963/131/Paris (0-3101-01-0011949-02-01)
656445;AWT 04AS H3ouH1/9.2/1975/731/HL (0-3101-01-0011954-02-01)
560360;AWT 02BJ P500/2012/1632/2-2 (0-3101-01-0599071-01-01)
560440;AWT 066/062B EUH4/2012/917/1-1 (0-3101-01-0547619-03-03)
560475;AWT 238/5232 F3/1969/-429/1-2 (0-3101-01-0546578-01-02)
560545;AWT 260 F1/1980/-2786/1-1 (0-3101-01-0546602-01-02)
560550;AWT 03BQ F4Up/2010/602/1-1 (0-3101-01-0548957-02-03)
560610;AWT 359 F215/2013/707/2-1 (0-3101-01-0546836-02-03)
560685;AWT 405 F4U/2001/0180/2-2 (0-3101-01-0546349-02-01)
560775;AWT 89F F2sym/1991/-4223/1-2 (0-3101-01-0841038-02-03)
560800;AWT 04BQ F4Up/2010/1227/2-2 (0-3101-01-0548931-02-03)
560830;AWT 140K/141K EUH4/1986/520/1-1 (0-3101-01-0837796-03-04)
560860;AWT 72AH F4Up/2000/120/2-1 (0-3101-01-0837821-02-01)
560865;AWT 72AH F4Up/2000/151/1-2 (0-3101-01-0837821-02-03)
560885;AWT 27M F3/1968/-6619/1-2 (0-3101-01-0837876-02-03)
560895;AWT 01BU P215/2011/17/2-1 (0-3101-01-0548390-02-01)
560940;AWT 403 F215/2015/2945/1-2 (0-3101-01-0557927-02-03)
560965;AWT 09AH P500/2015/570/1-2 (0-3101-01-0586897-02-01)
561035;AWT 256// F3/1980/-4577/2-2 (0-3101-01-0837033-02-02)
561070;AWT 62BH F4U/1995/316/1-2 (0-3101-01-0837114-02-02)
561225;AWT 30K/08AK EUH4/2011/1401/2-1 (0-3101-01-0587027-03-12)
561235;AWT 160 F3U/1991/53/2-1 (0-3101-01-0587059-01-02)
561240;AWT CH F215sym/2014/3741/SYM2 (0-3101-01-0591210-02-02)
561245;AWT CH F215sym/2014/3738/SYM1 (0-3101-01-0591210-02-03)
561315;AWT 02BK F4U/2015/485/2-1 (0-3101-01-0599302-01-01)
561335;AWT 405/406 EUH4U/2000/147/2-2 (0-3101-01-0599444-01-03)
561805;AWT 58D F3Usym/1976/-3534/2-2 (0-3101-01-0839836-02-01)
561875;AWT 30K/08AK EUH4/2011/1400/2-1 (0-3101-01-0587027-03-06)
562075;AWT 202/ F215/2014/1238/1-2 (0-3101-01-0607345-02-01)
562085;AWT 01BO P2000/2013/1685/2-2 (0-3101-01-0607521-02-01)
562130;AWT 17D/47D EUH4U/2014/4513/1-1 (0-3101-01-0607727-03-04)
562140;AWT 17AJ P1150/2016/2/2-2 (0-3101-01-0607770-02-03)
562225;AWT 45AK/46K EUH4/2016/69/2-2 (0-3101-01-0608987-03-09)
562285;AWT 362/// F3/1974/-4232/2-1 (0-3101-01-0837526-02-01)
562475;AWT 31K P1150/2014/3510/1-2 (0-3101-01-0606150-01-01)
562515;AWT 33BK/34AK EUH4/2016/24/1-2 (0-3101-01-0606152-02-07)
562690;AWT 220/// F3U/1993/92/1-1 (0-3101-01-0836904-02-02)
562705;AWT 41D F3/1981/-5851/2-1 (0-3101-01-0836955-02-03)
562715;AWT 245/246/ TH4/1970/-4436/2-2 (0-3101-01-0837008-03-02)
562795;AWT 47BL F215/2013/706/2-1 (0-3101-01-0606994-01-03)
562830;AWT 229 F215/2013/725/1-1 (0-3101-01-0607004-01-01)
562870;AWT 251 FP/1980/-4319/1-2 (0-3101-01-0838112-02-03)
563010;AWT 07AV P215/2016/5/2-2 (0-3101-01-0607993-02-01)
563160;AWT 249/250/ TUH3U/1992/9/2-1 (0-3101-01-0842143-03-07)
563165;AWT 249/250/ TUH3U/1992/23/2-2 (0-3101-01-0842143-03-09)
563170;AWT 249/250/ TUH3U/1992/10/1-1 (0-3101-01-0842143-03-12)
563250;AWT 483/484/// TH4/1969/-4250/2-1 (0-3101-01-0839625-03-05)
563260;AWT 483/484/// TH4/1969/-4243/1-1 (0-3101-01-0839625-03-10)
563280;AWT 74F F2sym/2014/1059/SYM2 (0-3101-01-0839667-02-01)
563310;AWT 299/// F3/1970/-4262/1-2 (0-3101-01-0837170-02-02)
563320;AWT 14BJ P500/1999/111/2-2 (0-3101-01-0837185-02-03)
563335;AWT 16L F3U/1993/76/2-1 (0-3101-01-0837237-02-01)
563355;AWT 53F F3/1995/7/1-2 (0-3101-01-0841201-02-01)
563380;AWT 210// FPU/1999/28/1-2 (0-3101-01-0841232-02-03)
563400;AWT 208// F3/1964/-4719/2-1 (0-3101-01-0841277-02-02)
563500;AWT 223// FPU/1996/4/1-1 (0-3101-01-0839749-02-01)
563510;AWT 228/// FPU/1989/-4394/1-2 (0-3101-01-0839763-02-01)
563525;AWT G42/G43 TUH4U/1990/1/2-1 (0-3101-01-0606346-01-12)
563565;AWT 106K F4U/1995/74/2-2 (0-3101-01-0837920-02-01)
563650;AWT 225/ FPU/1992/-4302/2-1 (0-3101-01-0839021-02-02)
563680;AWT 226/ FPU/1992/-4299/1-2 (0-3101-01-0839051-02-03)
650126;AWT 01AQ H4AD/81/81/HL (0-3101-01-0009060-02-03)
650141;AWT 439 H4P/1954/-7916958 (0-3101-01-0007560-02-03)
650221;AWT 01Q H4AUG/1992/-63 (0-3101-01-0007750-02-02)
650236;AWT 25W H3/1956/-7918183 (0-3101-01-0008226-02-03)
650281;AWT 33H H3/1976/-7919882 (0-3101-01-0008375-02-02)
650291;AWT 40H H3U/1970/-7919284 (0-3101-01-0008427-02-01)
650583;AWT 25V H3/1969/-7920042 (0-3101-01-0007266-02-03)
650588;AWT 29V H3ouH1/9.2/1981/1729/HL (0-3101-01-0007267-02-03)
650653;AWT 07F XA1/12,8G/2010/3121/JEZ (0-3101-01-0009454-02-03)
650718;AWT 292 H3/54/-7920087 (0-3101-01-0009468-01-01)
650768;AWT 279 H3eU/91/191 (0-3101-01-0008981-02-01)
650853;AWT 232 H3/1968/-172 (0-3101-01-0008997-02-01)
650883;AWT 01BN H2ouH1/11.4/2008/4006/JEZ (0-3101-01-0009067-02-03)
650913;AWT 13BQ/14AQ H4ouH1/8/2011/6085/JEZ-MFA (0-3101-01-0009072-03-11)
650918;AWT 03BQ/04AQ H4/1970/-7917715 (0-3101-01-0009073-03-08)
650943;AWT 18Q H2ouH1/11.4/2008/4010/JEZ (0-3101-01-0009076-02-02)
650948;AWT 23BN X1/14/1995/68/MI-OT (0-3101-01-0009082-02-01)
651008;AWT 44R X1/9.2/2007/1707-11/MI-OT (0-3101-01-0007907-02-02)
651073;AWT 21AG/20BG H4ouH1/8/2004/1894/JEZ (0-3101-01-0008651-03-04)
651088;AWT 26H H3U/2004/29 (0-3101-01-0008698-02-02)
651093;AWT 470 H4AUG/1991/92213 (0-3101-01-0008735-02-01)
651103;AWT 87R H3U/2000/95801 (0-3101-01-0008755-02-01)
651153;AWT 29D H3/1975/-7917972 (0-3101-01-0008884-02-02)
651324;AWT 202G H3/1985/-7917235 (0-3101-01-0011852-02-02)
651459;AWT 205/ H3/1982/-3029 (0-3101-01-0010970-01-03)
651484;AWT 32G H3/1900/-7919665 (0-3101-01-0008998-02-03)
651554;AWT 59R H3/74/-7918735 (0-3101-01-0010517-02-02)
651579;AWT 15R H3ouH1/9.2/1979/1408/Chera (0-3101-01-0010550-02-02)
651634;AWT 60BH H4AUG/1970/24456 (0-3101-01-0011555-02-01)
651639;AWT 45BR H1/2011/1652-44/MI-OT (0-3101-01-0011557-02-02)
651669;AWT 03AV H2ouH1/11.4/1979/1880/Chera (0-3101-01-0011567-03-02)
651819;AWT 01R H2ouH1/11.4/2005/2643/JEZ (0-3101-01-0010925-02-02)
651874;AWT 18AG/19G H4ouH1/8/2012/1820-186/MI-O (0-3101-01-0010936-03-02)
651914;AWT 06M/04BM H3/1971/0 (0-3101-01-0009583-03-06)
651949;AWT 436 H3/1954/-7916956 (0-3101-01-0009675-02-01)
651989;AWT 333 H3ouH1/9.2/1983/135/Jadot (0-3101-01-0009911-02-03)
651999;AWT 30K/31BK H3ouH1/9.2/2013/1655-235/MI (0-3101-01-0009962-03-10)
652226;AWT 295 H3/1975/-187 (0-3101-01-0010884-02-03)
652251;AWT 211 H3/1935/-221 (0-3101-01-0010889-02-01)
652336;AWT 200/FQN H3/1973/-7917721 (0-3101-01-0010582-02-02)
652371;AWT 63BD H2ouH1/11.4/2007/1671/JEZ (0-3101-01-0010604-02-02)
652376;AWT 64AD X1/14/1995/87/MI-OT (0-3101-01-0010605-02-01)
652532;AWT 12BQ/13AQ H4ouH1/8/1985/1298/HL (0-3101-01-0010848-03-07)
652542;AWT 217 H4/1978/-307 (0-3101-01-0010849-02-03)
652582;AWT 01BF X1/14/2007/1654-76/MI-OT (0-3101-01-0010857-02-01)
652592;AWT 02BF X1/11,4/2007/1651/JEZ (0-3101-01-0010859-02-01)
652612;AWT 49R H4/1962/-196 (0-3101-01-0010863-02-01)
652753;AWT 237 H3/1968/-243 (0-3101-01-0010808-02-03)
652803;AWT 227 H3/1956/-251 (0-3101-01-0010818-02-01)
652843;AWT 06R H3U/1992/-7917971 (0-3101-01-0010944-02-03)
652868;AWT 40AD H3ouH1/9.2/2012/1655-193/MI-OT (0-3101-01-0010947-02-06)
652873;AWT 37D/38D H3ouH1/9.2/1970/18/HL (0-3101-01-0010948-03-05)
652918;AWT 60D H2ouH1/11.4/2009/1906/JEZ (0-3101-01-0010954-02-03)
652938;AWT 27AC/12BC H4ouH1/8/2005/1547/JEZ (0-3101-01-0009970-03-03)
652978;AWT 35H H3U/1990/35 (0-3101-01-0010096-02-03)
653028;AWT 13AR/14R H4ouH1/8/1977/409/HL (0-3101-01-0010494-03-06)
653033;AWT 13AR/14R H4ouH1/8/1996/1392/JEZ (0-3101-01-0010494-03-10)
653174;AWT 203 H4/1974/-211 (0-3101-01-0010908-02-02)
653219;AWT 68R H3ouH1/9.2/2015/3773/JEZ (0-3101-01-0010916-02-04)
626367;AWT 36K F4sym/1999/39/SYM1 (0-3101-01-0008987-02-04)
626557;AWT 247 F4/2016/16/1-2 (0-3101-01-0196896-02-03)
626602;AWT 60K/61K EUH3/2014/324/2-1 (0-3101-01-0612154-03-08)
626637;AWT 62K/63K EUH3/2015/322/2-1 (0-3101-01-0612177-03-05)
626677;AWT 02BQ F4U/2017/6/2-2 (0-3101-01-0018881-02-04)
626687;AWT 427 F3/1984/-6828/2-2 (0-3101-01-8121447-02-03)
626712;AWT 18E/19E EUH4/1980/277/2-1 (0-3101-01-8121859-03-01)
626722;AWT 18E/19E EUH4/2006/13/1-2 (0-3101-01-8121859-03-06)
626737;AWT 18E/19E EUH4/2006/34/2-1 (0-3101-01-8121859-03-09)
626747;AWT 18E/19E EUH4/1980/10/1-2 (0-3101-01-8121859-03-11)
626787;AWT 62D F5/2018/4/1-2 (0-3101-01-0010603-02-05)
626857;AWT 04T T3/2013/3111/1-1 (0-3101-01-0199889-02-09)
626862;AWT 04T T3/2013/3110/2-1 (0-3101-01-0199889-02-10)
627058;AWT 05AO P2000/2016/2/1-2 (0-3101-01-0607525-02-05)
627078;AWT 34AK F5/2017/19/1-2 (0-3101-01-0018780-02-04)
627118;AWT 02BR P500/2015/698/1-2 (0-3101-01-0013695-02-04)
627138;AWT 40M P215/2017/2/1-2 (0-3101-01-0026824-02-06)
627178;AWT H2 F215/2014/581/2-1 (0-3101-01-0615458-02-03)
627188;AWT E8 F215/2014/593/2-1 (0-3101-01-0615461-02-02)
627253;AWT 11BD/12AD EUH4/2016/49/2-2 (0-3101-01-0002154-03-17)
627273;AWT 12BV P215/2017/3/2-2 (0-3101-01-0347718-02-05)
627318;AWT 80AH/81H EH3/2017/1/2-1 (0-3101-01-0357773-03-13)
627941;AWT 13BF P215/2017/1/1-2 (0-3101-01-0612780-02-02)
627971;AWT 47AH/46H EUH4/2015/532/1-2 (0-3101-01-0612430-03-04)
627986;AWT 47BH F215/2015/1916/2-1 (0-3101-01-0612856-02-02)
627991;AWT 34H F215/2015/1918/2-1 (0-3101-01-0612428-02-02)
628041;AWT 25AL/26BL EUH3/2017/4/1-2 (0-3101-01-8120480-03-14)
628126;AWT 08R F5/2016/1/1-2 (0-3101-01-0175648-02-04)
628221;AWT 23AL F215/2015/1906/2-1 (0-3101-01-0196702-02-04)
628291;AWT 31E/33AE EH3/2016/9/2-2 (0-3101-01-0357220-03-15)
628311;AWT 911 F4U/2016/18/2-2 (0-3101-01-0200371-02-04)
628736;AWT 206 F215/2014/1094/2-2 (0-3101-01-0614029-02-02)
628756;AWT 202/203 EUH4/2013/2365/1-1 (0-3101-01-0614091-03-11)
628846;AWT 02K F5/2014/1830/2-2 (0-3101-01-3540430-02-04)
628871;AWT 48H F215 all/2016/5/2-2 (0-3101-01-0612859-02-01)
628936;AWT 65H F215/2016/19/2-2 (0-3101-01-0612853-02-02)
629006;AWT 808 FTEsym/2011/1741/SYM2 (0-3101-01-0202048-02-04)
629026;AWT 333 F4U/1983/187/2-2 (0-3101-01-0177105-02-04)
629051;AWT 24B/27A TH3/1981/74/1-1 (0-3101-01-0353705-03-16)
629071;AWT 06AL P300/2017/1/1-2 (0-3101-01-0016723-02-05)
629081;AWT 370A F4U/2017/7/1-1 (0-3101-01-0023960-02-04)
629101;AWT 319B/322 EUH4/1989/61/1-2 (0-3101-01-0023932-03-13)
629106;AWT 17AG/V P500/2017/4/1-1 (0-3101-01-1006540-02-05)
629141;AWT 33S P1150/2017/01/2-2 (0-3101-01-0028995-02-05)
629161;AWT 13R P215/2014/2807/2-1 (0-3101-01-0175988-02-04)
629191;AWT 02AC F6l/2017/4/1-2 (0-3101-01-1015677-02-04)
629221;AWT 05BO F5p/2015/497/1-1 (0-3101-01-0157218-02-04)
629699;AWT 38K P500sym/2017/1/SYM2 (0-3101-01-0612966-02-02)
629704;AWT 37AK P500sym/2017/2/SYM2 (0-3101-01-0612965-02-02)
629909;AWT 05L P300/2016/010/2-1 (0-3101-01-0016736-02-06)
629919;AWT 30L F215/2015/1897/1-2 (0-3101-01-0615206-02-02)
629998;AWT C9 F215/2013/712/2-1 (0-3101-01-0615743-01-03)
630009;AWT 33S/32BS EH3/2015/73/2-2 (0-3101-01-0176969-03-18)
630014;AWT 17BO/23O EUH4/2018/2/2-2 (0-3101-01-0001396-03-13)
630059;AWT 25W P500/2016/11/2-2 (0-3101-01-0016486-02-06)
630069;AWT 12AV P300/2016/16/1-1 (0-3101-01-0029186-02-06)
630089;AWT 34F/35AF EUH4/2017/16/2-1 (0-3101-01-0022941-03-17)
630109;AWT 34F/35AF EUH4/2017/28/1-2 (0-3101-01-0022941-03-21)
630124;AWT 66AH F4/2001/8/1-1 (0-3101-01-0359473-02-06)
630184;AWT 46AR P500/2018/13/1-2 (0-3101-01-0002878-02-05)
674015;AWT 26BS X1/11,4/1996/78/MI-OT (0-3101-01-0028994-02-01)
674040;AWT 25BS X1/11,4/2000/232/MI-OT (0-3101-01-0028997-02-01)
674045;AWT 22AS H2ouH1/11.4/1993/461/HL (0-3101-01-0028998-02-01)
674060;AWT 23S H2ouH1/11.4/2006/3471/JEZ (0-3101-01-0029001-02-01)
674080;AWT 205 H3/1970/-2209 (0-3101-01-0029005-02-03)
674085;AWT 31S H3/1970/-2211 (0-3101-01-0029006-02-02)
674145;AWT 31Q H4AUG/96/115 (0-3101-01-0154743-02-02)
674346;AWT 21PD/21CD XAM1/46D/2001/9433/Cogif (0-3101-01-0029203-03-01)
674356;AWT 07AH/08BH H4ouH1/8/2008/2464/JEZ (0-3101-01-0029205-03-01)
674406;AWT 13N H4ouH1/8/2013/1821-23/MI-OT (0-3101-01-0029091-02-01)
674456;AWT 15BN XA1/18,2G/2011/2347/JEZ (0-3101-01-0029097-02-01)
674476;AWT 22H H3ouH1/9.2/1992/467/HL (0-3101-01-0029102-02-01)
674481;AWT 24H H3ouH1/9.2/1973/752/Chera (0-3101-01-0029103-02-03)
674675;AWT 01BO H2ouH1/11.4/2011/1808/JEZ (0-3101-01-0029057-02-01)
674700;AWT 06PF/06CF XAM1/46D/2002/9440/Cogif (0-3101-01-0029062-03-01)
674715;AWT 31H H4AUG/2001/127 (0-3101-01-0155417-02-01)
674820;AWT 03BI H4AG/1998/20/Chera (0-3101-01-0157644-02-01)
674971;AWT 06Q X1/11,4/2011/2895/JEZ (0-3101-01-0029017-02-01)
674976;AWT 07AQ X1/14/2006/1654-41/MI-OT (0-3101-01-0029018-02-01)
675468;AWT 21I H3/1978/15503200 (0-3101-01-0192727-02-01)
675508;AWT 12BI H2ouH1/11.4/2009/1904/JEZ (0-3101-01-0192741-02-02)
675543;AWT 363 H3/1979/-7917475 (0-3101-01-0192798-02-01)
675649;AWT 32H H4AUG/2001/122 (0-3101-01-0155418-02-02)
675674;AWT 31E H4AUG/1996/1464883 (0-3101-01-0155422-02-02)
675860;AWT 51S X1/11,4/2001/239/MI-OT (0-3101-01-0154886-02-01)
675880;AWT 22S H1AG/2001/75/MI-OT (0-3101-01-0154889-02-03)
675950;AWT 21BS H1/2012/1653-53/MI-OT (0-3101-01-0154945-02-04)
675970;AWT 10H H4AUG/2001/136 (0-3101-01-0155692-02-02)
675985;AWT 01BU X1/11,4/2009/1729-55/MI-OT (0-3101-01-0155695-02-02)
676010;AWT 21BT X1/14/2010/20/Amurr (0-3101-01-0155700-02-01)
676035;AWT 02AU X1/11,4/2005/25/MI-OT (0-3101-01-0155705-02-01)
676085;AWT 15XM H8/2003/16/MI-OT (0-3101-01-0155136-01-04)
